model,site,layer,sequence_index,token_position,projection_v1,projection_v2,bos_excluded
llama32_3b,down_input,1,105,1568,-0.37956703,-0.078976884,True
llama32_3b,down_input,1,105,1600,-0.20609182,0.045326576,True
llama32_3b,down_input,1,105,1632,-0.2828281,-0.15061274,True
llama32_3b,down_input,1,105,1664,-0.2694383,-0.09168553,True
llama32_3b,down_input,1,105,1696,-0.19451442,-0.072137594,True
llama32_3b,down_input,1,105,1728,-0.385573,-0.13096923,True
llama32_3b,down_input,1,105,1760,-0.24617966,0.1109793,True
llama32_3b,down_input,1,105,1792,-0.22055872,-0.12739727,True
llama32_3b,down_input,1,105,1824,-0.53807163,-0.18284844,True
llama32_3b,down_input,1,105,1856,-0.14996517,-0.038735744,True
llama32_3b,down_input,1,105,1888,-0.31625226,0.0008997901,True
llama32_3b,down_input,1,105,1920,-0.33076814,-0.04261865,True
llama32_3b,down_input,1,105,1952,-0.26685277,-0.0922586,True
llama32_3b,down_input,1,105,1984,-0.26368633,-0.08579743,True
llama32_3b,down_input,1,105,2016,-0.27730325,0.02183319,True
llama32_3b,down_input,1,106,32,-0.27085847,-0.000115280505,True
llama32_3b,down_input,1,106,64,-0.32979488,0.046788394,True
llama32_3b,down_input,1,106,96,-0.2065541,-0.069373935,True
llama32_3b,down_input,1,106,128,-0.19584957,-0.10487578,True
llama32_3b,down_input,1,106,160,-0.34016496,-0.13013254,True
llama32_3b,down_input,1,106,192,-0.30366772,-0.022835057,True
llama32_3b,down_input,1,106,224,-0.28921497,-0.08330187,True
llama32_3b,down_input,1,106,256,-0.16389844,0.43043506,True
llama32_3b,down_input,1,106,288,-0.37043807,-0.13833979,True
llama32_3b,down_input,1,106,320,-0.2649566,0.0039765965,True
llama32_3b,down_input,1,106,352,-0.14055824,-0.07416675,True
llama32_3b,down_input,1,106,384,-0.19078176,0.10862983,True
llama32_3b,down_input,1,106,416,-0.28736374,0.066160485,True
llama32_3b,down_input,1,106,448,-0.26868495,-0.09625557,True
llama32_3b,down_input,1,106,480,-0.3547882,-0.038162336,True
llama32_3b,down_input,1,106,512,-0.27311042,-0.10559864,True
llama32_3b,down_input,1,106,544,-0.33181056,-0.11086889,True
llama32_3b,down_input,1,106,576,-0.28470176,-0.14406227,True
llama32_3b,down_input,1,106,608,-0.24141386,-0.020719245,True
llama32_3b,down_input,1,106,640,-0.22850743,-0.096487,True
llama32_3b,down_input,1,106,672,-0.33526826,-0.00076864037,True
llama32_3b,down_input,1,106,704,-0.14371213,-0.07376281,True
llama32_3b,down_input,1,106,736,-0.27947816,-0.04471649,True
llama32_3b,down_input,1,106,768,-0.35276964,-0.061566144,True
llama32_3b,down_input,1,106,800,-0.32937562,-0.023896571,True
llama32_3b,down_input,1,106,832,-0.2981944,0.16665018,True
llama32_3b,down_input,1,106,864,-0.22629145,-0.10438363,True
llama32_3b,down_input,1,106,896,-0.20326266,-0.09533498,True
llama32_3b,down_input,1,106,928,-0.3326651,-0.13911033,True
llama32_3b,down_input,1,106,960,-0.27600464,-0.104885966,True
llama32_3b,down_input,1,106,992,-0.28075093,0.042562913,True
llama32_3b,down_input,1,106,1024,-0.20459674,-0.0954996,True
llama32_3b,down_input,1,106,1056,-0.2630649,-0.10545744,True
llama32_3b,down_input,1,106,1088,-0.32243744,-0.010061126,True
llama32_3b,down_input,1,106,1120,-0.27799055,-0.0747055,True
llama32_3b,down_input,1,106,1152,-0.23483685,0.46417183,True
llama32_3b,down_input,1,106,1184,-0.212565,-0.08991859,True
llama32_3b,down_input,1,106,1216,-0.26637998,-0.12787282,True
llama32_3b,down_input,1,106,1248,-0.277587,-0.04979427,True
llama32_3b,down_input,1,106,1280,-0.22531164,-0.07436446,True
llama32_3b,down_input,1,106,1312,-0.25436383,-0.14460485,True
llama32_3b,down_input,1,106,1344,-0.24374798,-0.07942721,True
llama32_3b,down_input,1,106,1376,-0.25628972,-0.06657049,True
llama32_3b,down_input,1,106,1408,-0.21253465,-0.0679299,True
llama32_3b,down_input,1,106,1440,-0.28199482,0.0058976174,True
llama32_3b,down_input,1,106,1472,-0.2011436,0.53919446,True
llama32_3b,down_input,1,106,1504,-0.30259234,-0.03396677,True
llama32_3b,down_input,1,106,1536,-0.28047788,0.3908403,True
llama32_3b,down_input,1,106,1568,-0.27515998,0.059201017,True
llama32_3b,down_input,1,106,1600,-0.28813085,-0.08966755,True
llama32_3b,down_input,1,106,1632,-0.24333267,-0.066540174,True
llama32_3b,down_input,1,106,1664,-0.32463256,-0.115141615,True
llama32_3b,down_input,1,106,1696,-0.2593215,-0.06074437,True
llama32_3b,down_input,1,106,1728,-0.2318421,0.008890666,True
llama32_3b,down_input,1,106,1760,-0.19259311,0.061308257,True
llama32_3b,down_input,1,106,1792,-0.37153614,-0.026196066,True
llama32_3b,down_input,1,106,1824,-0.23016633,-0.062082328,True
llama32_3b,down_input,1,106,1856,-0.18297315,0.0516636,True
llama32_3b,down_input,1,106,1888,-0.28371468,-0.0038175525,True
llama32_3b,down_input,1,106,1920,-0.28724366,-0.12698512,True
llama32_3b,down_input,1,106,1952,-0.2127821,0.57292336,True
llama32_3b,down_input,1,106,1984,-0.19314393,-0.043459717,True
llama32_3b,down_input,1,106,2016,-0.22342867,0.58120936,True
llama32_3b,down_input,1,107,32,-0.4123571,-0.12677512,True
llama32_3b,down_input,1,107,64,-0.33165827,-0.015518792,True
llama32_3b,down_input,1,107,96,-0.22174081,-0.09047765,True
llama32_3b,down_input,1,107,128,-0.22292991,-0.006906606,True
llama32_3b,down_input,1,107,160,-0.18035117,-0.084106684,True
llama32_3b,down_input,1,107,192,-0.26137862,-0.0100609,True
llama32_3b,down_input,1,107,224,-0.23901038,-0.05285422,True
llama32_3b,down_input,1,107,256,-0.27325538,-0.03482227,True
llama32_3b,down_input,1,107,288,-0.19819212,-0.08595592,True
llama32_3b,down_input,1,107,320,-0.2679313,-0.0055151423,True
llama32_3b,down_input,1,107,352,-0.3096153,-0.028684573,True
llama32_3b,down_input,1,107,384,-0.30498517,-0.025311671,True
llama32_3b,down_input,1,107,416,-0.24450168,-0.05669354,True
llama32_3b,down_input,1,107,448,-0.21862088,-0.00657714,True
llama32_3b,down_input,1,107,480,-0.25647452,0.08066987,True
llama32_3b,down_input,1,107,512,-0.36983746,-0.038893618,True
llama32_3b,down_input,1,107,544,-0.2806566,-0.068289496,True
llama32_3b,down_input,1,107,576,-0.15978332,0.07217958,True
llama32_3b,down_input,1,107,608,-0.2358122,-0.09641475,True
llama32_3b,down_input,1,107,640,-0.22403173,0.5242412,True
llama32_3b,down_input,1,107,672,-0.28394017,-0.14423244,True
llama32_3b,down_input,1,107,704,-0.22097069,-0.13886054,True
llama32_3b,down_input,1,107,736,-0.18433264,-0.14113761,True
llama32_3b,down_input,1,107,768,-0.2967258,0.19674444,True
llama32_3b,down_input,1,107,800,-0.17301683,-0.04749019,True
llama32_3b,down_input,1,107,832,-0.27428955,-0.072380945,True
llama32_3b,down_input,1,107,864,-0.29869843,0.015550161,True
llama32_3b,down_input,1,107,896,-0.22886881,-0.10022681,True
llama32_3b,down_input,1,107,928,-0.23669459,0.025999496,True
llama32_3b,down_input,1,107,960,-0.25076425,-0.14030711,True
llama32_3b,down_input,1,107,992,-0.29598925,-0.10306288,True
llama32_3b,down_input,1,107,1024,-0.31454498,-0.058595773,True
llama32_3b,down_input,1,107,1056,-0.23499045,0.5585131,True
llama32_3b,down_input,1,107,1088,-0.23784398,-0.0050114244,True
llama32_3b,down_input,1,107,1120,-0.2748887,-0.09067456,True
llama32_3b,down_input,1,107,1152,-0.23692918,-0.1107268,True
llama32_3b,down_input,1,107,1184,-0.23849231,-0.017992977,True
llama32_3b,down_input,1,107,1216,-0.28569123,0.5248251,True
llama32_3b,down_input,1,107,1248,-0.3179408,0.3501579,True
llama32_3b,down_input,1,107,1280,-0.28623787,0.05876177,True
llama32_3b,down_input,1,107,1312,-0.3415898,-0.050433762,True
llama32_3b,down_input,1,107,1344,-0.33377343,0.0034210943,True
llama32_3b,down_input,1,107,1376,-0.30319077,0.018686006,True
llama32_3b,down_input,1,107,1408,-0.11246507,-0.05692254,True
llama32_3b,down_input,1,107,1440,-0.28379735,-0.11518313,True
llama32_3b,down_input,1,107,1472,-0.28310132,-0.015445011,True
llama32_3b,down_input,1,107,1504,-0.28825983,-0.13003068,True
llama32_3b,down_input,1,107,1536,-0.2501774,-0.052654613,True
llama32_3b,down_input,1,107,1568,-0.25912154,0.0037916647,True
llama32_3b,down_input,1,107,1600,-0.20809612,-0.08095999,True
llama32_3b,down_input,1,107,1632,-0.13943669,0.12841804,True
llama32_3b,down_input,1,107,1664,-0.29595086,0.009024858,True
llama32_3b,down_input,1,107,1696,-0.17291358,-0.076261334,True
llama32_3b,down_input,1,107,1728,-0.3387933,-0.11481975,True
llama32_3b,down_input,1,107,1760,-0.23370548,-0.093983956,True
llama32_3b,down_input,1,107,1792,-0.26250187,-0.08138043,True
llama32_3b,down_input,1,107,1824,-0.20582682,-0.06315342,True
llama32_3b,down_input,1,107,1856,-0.3137237,-0.0017842436,True
llama32_3b,down_input,1,107,1888,-0.35587132,-0.1277697,True
llama32_3b,down_input,1,107,1920,-0.21434446,-0.041428298,True
llama32_3b,down_input,1,107,1952,-0.32802352,-0.0826146,True
llama32_3b,down_input,1,107,1984,-0.22376302,-0.07844291,True
llama32_3b,down_input,1,107,2016,-0.27714616,0.00083729764,True
llama32_3b,down_input,1,108,32,-0.32774913,-0.19867581,True
llama32_3b,down_input,1,108,64,-0.3708484,-0.2298865,True
llama32_3b,down_input,1,108,96,-0.2277749,-0.016544644,True
llama32_3b,down_input,1,108,128,-0.21337904,-0.074735664,True
llama32_3b,down_input,1,108,160,-0.19784836,-0.055546746,True
llama32_3b,down_input,1,108,192,-0.22766356,0.4936295,True
llama32_3b,down_input,1,108,224,-0.2765749,-0.09982657,True
llama32_3b,down_input,1,108,256,-0.15805839,0.14254262,True
llama32_3b,down_input,1,108,288,-0.15668471,-0.0963682,True
llama32_3b,down_input,1,108,320,-0.29562163,-0.018997356,True
llama32_3b,down_input,1,108,352,-0.3832209,-0.05949017,True
llama32_3b,down_input,1,108,384,-0.33594757,-0.10642815,True
llama32_3b,down_input,1,108,416,-0.19805995,-0.0058669643,True
llama32_3b,down_input,1,108,448,-0.1409451,0.0699106,True
llama32_3b,down_input,1,108,480,-0.15999204,-0.013292169,True
llama32_3b,down_input,1,108,512,-0.2940352,0.0027240538,True
llama32_3b,down_input,1,108,544,-0.24714893,0.0069066323,True
llama32_3b,down_input,1,108,576,-0.24975945,-0.10444315,True
llama32_3b,down_input,1,108,608,-0.12910067,0.123128496,True
llama32_3b,down_input,1,108,640,-0.1866134,0.121239305,True
llama32_3b,down_input,1,108,672,-0.23730989,-0.06981871,True
llama32_3b,down_input,1,108,704,-0.22445542,-0.05328476,True
llama32_3b,down_input,1,108,736,-0.21221264,-0.0751199,True
llama32_3b,down_input,1,108,768,-0.20595051,-0.10240834,True
llama32_3b,down_input,1,108,800,-0.16487703,0.12631443,True
llama32_3b,down_input,1,108,832,-0.26507947,-0.12158201,True
llama32_3b,down_input,1,108,864,-0.18569747,0.047455374,True
llama32_3b,down_input,1,108,896,-0.2013361,-0.048385054,True
llama32_3b,down_input,1,108,928,-0.19461761,0.13686292,True
llama32_3b,down_input,1,108,960,-0.2905095,0.0020775888,True
llama32_3b,down_input,1,108,992,-0.21383908,0.02874243,True
llama32_3b,down_input,1,108,1024,-0.17837353,-0.0757096,True
llama32_3b,down_input,1,108,1056,-0.33263788,-0.08120343,True
llama32_3b,down_input,1,108,1088,-0.21508029,-0.05254586,True
llama32_3b,down_input,1,108,1120,-0.17339516,-0.041010194,True
llama32_3b,down_input,1,108,1152,-0.34273925,-0.041903757,True
llama32_3b,down_input,1,108,1184,-0.26067445,0.007470843,True
llama32_3b,down_input,1,108,1216,-0.14384408,-0.09954817,True
llama32_3b,down_input,1,108,1248,-0.26373166,-0.11935018,True
llama32_3b,down_input,1,108,1280,-0.23249085,-0.06786914,True
llama32_3b,down_input,1,108,1312,-0.2926778,-0.053852674,True
llama32_3b,down_input,1,108,1344,-0.15731445,0.12633812,True
llama32_3b,down_input,1,108,1376,-0.26358777,-0.070858434,True
llama32_3b,down_input,1,108,1408,-0.21098757,-0.011549882,True
llama32_3b,down_input,1,108,1440,-0.23874724,0.041137,True
llama32_3b,down_input,1,108,1472,-0.24730344,-0.030066973,True
llama32_3b,down_input,1,108,1504,-0.2755063,-0.05873269,True
llama32_3b,down_input,1,108,1536,-0.24422257,-0.022788161,True
llama32_3b,down_input,1,108,1568,-0.19507977,-0.075346366,True
llama32_3b,down_input,1,108,1600,-0.1603568,-0.051103763,True
llama32_3b,down_input,1,108,1632,-0.37989226,-0.009807431,True
llama32_3b,down_input,1,108,1664,-0.17414038,-0.070390865,True
llama32_3b,down_input,1,108,1696,-0.3141728,-0.019543407,True
llama32_3b,down_input,1,108,1728,-0.22982743,-0.016239906,True
llama32_3b,down_input,1,108,1760,-0.2645701,0.040453423,True
llama32_3b,down_input,1,108,1792,-0.22854647,-0.02523085,True
llama32_3b,down_input,1,108,1824,-0.30027485,-0.08821508,True
llama32_3b,down_input,1,108,1856,-0.21370403,-0.06392176,True
llama32_3b,down_input,1,108,1888,-0.20640092,-0.09053546,True
llama32_3b,down_input,1,108,1920,-0.38466272,-0.06268317,True
llama32_3b,down_input,1,108,1952,-0.22373675,0.035435956,True
llama32_3b,down_input,1,108,1984,-0.21316119,-0.020832382,True
llama32_3b,down_input,1,108,2016,-0.25012022,0.018940853,True
llama32_3b,down_input,1,109,32,-0.16429347,-0.039526314,True
llama32_3b,down_input,1,109,64,-0.17273574,-0.07997306,True
llama32_3b,down_input,1,109,96,-0.26377502,-0.012280712,True
llama32_3b,down_input,1,109,128,-0.23110619,0.07650804,True
llama32_3b,down_input,1,109,160,-0.2121972,0.46737307,True
llama32_3b,down_input,1,109,192,-0.3315553,-0.07199153,True
llama32_3b,down_input,1,109,224,-0.23648311,-0.025613261,True
llama32_3b,down_input,1,109,256,-0.20520636,0.23357642,True
llama32_3b,down_input,1,109,288,-0.19677924,-0.05260494,True
llama32_3b,down_input,1,109,320,-0.30028418,-0.14635776,True
llama32_3b,down_input,1,109,352,-0.16433243,-0.07190216,True
llama32_3b,down_input,1,109,384,-0.17244467,-0.05699371,True
llama32_3b,down_input,1,109,416,-0.18246965,-0.11216821,True
llama32_3b,down_input,1,109,448,-0.25367936,0.042134624,True
llama32_3b,down_input,1,109,480,-0.35803622,-0.041484907,True
llama32_3b,down_input,1,109,512,-0.24468233,-0.08514569,True
llama32_3b,down_input,1,109,544,-0.14413658,0.10416922,True
llama32_3b,down_input,1,109,576,-0.17046231,-0.07088727,True
llama32_3b,down_input,1,109,608,-0.27627134,-0.1093745,True
llama32_3b,down_input,1,109,640,-0.2185352,-0.08133412,True
llama32_3b,down_input,1,109,672,-0.21642882,-0.0485791,True
llama32_3b,down_input,1,109,704,-0.14982241,0.14837427,True
llama32_3b,down_input,1,109,736,-0.19924071,-0.11824154,True
llama32_3b,down_input,1,109,768,-0.271355,-0.089522414,True
llama32_3b,down_input,1,109,800,-0.243135,-0.03759303,True
llama32_3b,down_input,1,109,832,-0.18033682,-0.10179807,True
llama32_3b,down_input,1,109,864,-0.24149829,-0.08689069,True
llama32_3b,down_input,1,109,896,-0.24732736,-0.08156779,True
llama32_3b,down_input,1,109,928,-0.2199683,-0.08819054,True
llama32_3b,down_input,1,109,960,-0.17150441,-0.020454612,True
llama32_3b,down_input,1,109,992,-0.26207224,-0.044974133,True
llama32_3b,down_input,1,109,1024,-0.22088924,0.013882749,True
llama32_3b,down_input,1,109,1056,-0.3035799,0.09607154,True
llama32_3b,down_input,1,109,1088,-0.29000002,0.027344914,True
llama32_3b,down_input,1,109,1120,-0.24375826,-0.03632725,True
llama32_3b,down_input,1,109,1152,-0.17346047,-0.068485275,True
llama32_3b,down_input,1,109,1184,-0.22483408,-0.039073505,True
llama32_3b,down_input,1,109,1216,-0.2567952,-0.0833313,True
llama32_3b,down_input,1,109,1248,-0.31199783,-0.11473997,True
llama32_3b,down_input,1,109,1280,-0.1530747,-0.105248295,True
llama32_3b,down_input,1,109,1312,-0.19800593,0.3105865,True
llama32_3b,down_input,1,109,1344,-0.19556013,-0.04924698,True
llama32_3b,down_input,1,109,1376,-0.21092433,-0.015049525,True
llama32_3b,down_input,1,109,1408,-0.18606324,-0.05151008,True
llama32_3b,down_input,1,109,1440,-0.11739916,-0.073735595,True
llama32_3b,down_input,1,109,1472,-0.3042913,-0.033072717,True
llama32_3b,down_input,1,109,1504,-0.15805049,0.12910733,True
llama32_3b,down_input,1,109,1536,-0.18456087,0.12936772,True
llama32_3b,down_input,1,109,1568,-0.29176748,-0.024449205,True
llama32_3b,down_input,1,109,1600,-0.19159873,-0.114871025,True
llama32_3b,down_input,1,109,1632,-0.18062405,-0.10484272,True
llama32_3b,down_input,1,109,1664,-0.29155287,0.006313988,True
llama32_3b,down_input,1,109,1696,-0.18807791,0.043774877,True
llama32_3b,down_input,1,109,1728,-0.2695455,0.045092415,True
llama32_3b,down_input,1,109,1760,-0.24539067,-0.13887845,True
llama32_3b,down_input,1,109,1792,-0.22148189,-0.021493113,True
llama32_3b,down_input,1,109,1824,-0.22940509,-0.039433725,True
llama32_3b,down_input,1,109,1856,-0.25173703,-0.06347608,True
llama32_3b,down_input,1,109,1888,-0.25065297,-0.022368547,True
llama32_3b,down_input,1,109,1920,-0.17513148,0.032792807,True
llama32_3b,down_input,1,109,1952,-0.16079557,-0.032781005,True
llama32_3b,down_input,1,109,1984,-0.2501659,-0.1385175,True
llama32_3b,down_input,1,109,2016,-0.1554565,0.07566016,True
llama32_3b,down_input,1,110,32,-0.0927793,-0.06289945,True
llama32_3b,down_input,1,110,64,-0.27360633,-0.037260484,True
llama32_3b,down_input,1,110,96,-0.28754106,-0.16527352,True
llama32_3b,down_input,1,110,128,-0.20596921,0.14577809,True
llama32_3b,down_input,1,110,160,-0.16519542,0.07803822,True
llama32_3b,down_input,1,110,192,-0.25981563,-0.0063282824,True
llama32_3b,down_input,1,110,224,-0.20773792,0.002020829,True
llama32_3b,down_input,1,110,256,-0.24227338,0.0007638674,True
llama32_3b,down_input,1,110,288,-0.2579666,0.053356647,True
llama32_3b,down_input,1,110,320,-0.1645149,0.384377,True
llama32_3b,down_input,1,110,352,-0.21130359,0.49172646,True
llama32_3b,down_input,1,110,384,-0.14468946,-0.027087957,True
llama32_3b,down_input,1,110,416,-0.21147364,-0.09281996,True
llama32_3b,down_input,1,110,448,-0.24048643,-0.115795985,True
llama32_3b,down_input,1,110,480,-0.22640695,0.020127803,True
llama32_3b,down_input,1,110,512,-0.16730681,-0.037747595,True
llama32_3b,down_input,1,110,544,-0.19089,-0.06770823,True
llama32_3b,down_input,1,110,576,-0.15647355,0.081761956,True
llama32_3b,down_input,1,110,608,-0.19246171,-0.03309583,True
llama32_3b,down_input,1,110,640,-0.19879434,-0.023926282,True
llama32_3b,down_input,1,110,672,-0.20802587,0.05409587,True
llama32_3b,down_input,1,110,704,-0.32258934,0.35658422,True
llama32_3b,down_input,1,110,736,-0.14919084,0.06713113,True
llama32_3b,down_input,1,110,768,-0.27432477,-0.030893195,True
llama32_3b,down_input,1,110,800,-0.18434389,-0.09359959,True
llama32_3b,down_input,1,110,832,-0.19431922,0.48089227,True
llama32_3b,down_input,1,110,864,-0.2548378,0.022336917,True
llama32_3b,down_input,1,110,896,-0.22822993,-0.024594367,True
llama32_3b,down_input,1,110,928,-0.30132568,-0.14959005,True
llama32_3b,down_input,1,110,960,-0.28421286,-0.117357515,True
llama32_3b,down_input,1,110,992,-0.15746579,0.08283952,True
llama32_3b,down_input,1,110,1024,-0.26596844,-0.023337172,True
llama32_3b,down_input,1,110,1056,-0.20598269,0.02326603,True
llama32_3b,down_input,1,110,1088,-0.28282285,-0.120100945,True
llama32_3b,down_input,1,110,1120,-0.26171565,0.08094196,True
llama32_3b,down_input,1,110,1152,-0.27764204,-0.034302924,True
llama32_3b,down_input,1,110,1184,-0.15154332,0.16657463,True
llama32_3b,down_input,1,110,1216,-0.13217133,0.14658095,True
llama32_3b,down_input,1,110,1248,-0.20911078,0.049735337,True
llama32_3b,down_input,1,110,1280,-0.23403911,0.35512656,True
llama32_3b,down_input,1,110,1312,-0.21228285,0.014026509,True
llama32_3b,down_input,1,110,1344,-0.18546963,-0.08396451,True
llama32_3b,down_input,1,110,1376,-0.27458677,-0.08879759,True
llama32_3b,down_input,1,110,1408,-0.20781556,-0.06746886,True
llama32_3b,down_input,1,110,1440,-0.17607357,0.39733988,True
llama32_3b,down_input,1,110,1472,-0.22852334,-0.0963681,True
llama32_3b,down_input,1,110,1504,-0.22771858,-0.12793262,True
llama32_3b,down_input,1,110,1536,-0.27359787,-0.07469089,True
llama32_3b,down_input,1,110,1568,-0.26689208,-0.071297474,True
